OpenTime,OpenPoint,OpenHV,CloseTime,ClosePoint,CloseHV,ProfitRate
2022-06-28 10:00:00,4421.4703,0.14417327380827483,2022-06-28 13:45:00,4453.0488,0.13930522455936142,-0.006651508477063313
2022-06-28 14:00:00,4459.6886,0.1378239080934047,2022-06-29 10:00:00,4482.9055,0.13368500138513653,-0.04391917963243157
2022-06-29 10:15:00,4478.7619,0.13314147887539032,2022-06-29 11:30:00,4453.9331,0.13996768560742384,0.08828101872331832
2022-06-29 13:15:00,4439.7132,0.14200333338606871,2022-06-29 14:45:00,4422.5909,0.1444028564448413,0.025156993581799635
2022-06-29 15:00:00,4421.357,0.14555341200011165,2022-06-30 11:00:00,4476.8394,0.15052712584882566,0.10510918082244333
2022-06-30 11:15:00,4481.2421,0.15103719582491312,2022-06-30 14:30:00,4490.1468,0.1480424342927793,-0.022215191583657957
2022-06-30 14:45:00,4482.4877,0.15195694404041452,2022-07-01 13:45:00,4459.1427,0.15479899548696166,-0.003471519754241791
2022-07-01 14:00:00,4457.9672,0.15211783324964756,2022-07-04 11:00:00,4459.863,0.14388159746841037,-0.0878110061270166
2022-07-04 11:15:00,4469.9676,0.14478690500692873,2022-07-05 10:00:00,4496.1658,0.1428150196350425,-0.020732395342118872
2022-07-05 10:15:00,4497.3283,0.14287708108777047,2022-07-05 11:30:00,4476.2193,0.1467556664883213,0.03095736956581503
2022-07-05 13:15:00,4475.045,0.1481048688187377,2022-07-05 14:45:00,4478.2569,0.14862775841096215,0.004138777475377504
2022-07-05 15:00:00,4489.5383,0.150048155228878,2022-07-06 13:30:00,4425.0324,0.14498866629274496,-0.004198919055771092
2022-07-06 13:45:00,4431.6805,0.1453068480061485,2022-07-07 10:45:00,4439.3365,0.1393674331779903,-0.06089550248514035
2022-07-07 11:00:00,4440.8472,0.1389667703486922,2022-07-07 15:00:00,4443.4736,0.13365536016728544,-0.038876163237589495
2022-07-08 09:45:00,4459.9415,0.13698464655480844,2022-07-08 14:00:00,4430.3352,0.13553356920521548,-3.9139566270851207e-05
2022-07-08 14:15:00,4436.2925,0.13583318635120756,2022-07-11 10:00:00,4359.4508,0.14969258507571753,0.11972786520308207
2022-07-11 10:15:00,4366.4787,0.14836368313422027,2022-07-11 13:45:00,4345.5238,0.14824574825256495,0.004251122681018817
2022-07-11 14:00:00,4335.4514,0.1481810367337256,2022-07-12 10:30:00,4345.8977,0.14928883712417437,-0.004579346438056119
2022-07-12 10:45:00,4331.7938,0.1466673157790323,2022-07-12 15:00:00,4313.6184,0.14310966331185646,-0.023773339083368074
2022-07-13 09:45:00,4305.6265,0.1409292061123976,2022-07-13 11:30:00,4331.3913,0.1465832961308952,0.047645937540342444
2022-07-13 13:15:00,4328.9372,0.1464115495937771,2022-07-14 09:45:00,4297.0077,0.14892404442309345,0.018400035455357705
2022-07-14 10:00:00,4316.2807,0.1482201453020201,2022-07-14 13:45:00,4321.0574,0.14514149212698593,-0.020689193299935186
2022-07-14 14:00:00,4324.1173,0.1459827054998924,2022-07-15 11:15:00,4324.7459,0.14224310099745424,-0.04740069991251806
2022-07-15 11:30:00,4320.1122,0.14319480433803172,2022-07-15 15:00:00,4248.5273,0.14749755384155475,0.11023518750657468
2022-07-18 09:45:00,4229.442,0.13209317506903231,2022-07-18 11:30:00,4297.5541,0.13403377617605047,0.11230209523319078
2022-07-18 13:15:00,4287.6762,0.13382904505390714,2022-07-19 10:00:00,4267.5898,0.13085339751290925,-0.030581971261845756
2022-07-19 10:15:00,4284.1123,0.12932371907336215,2022-07-19 13:45:00,4252.0981,0.12507213210581597,-0.0113187147456158
2022-07-19 14:00:00,4258.2387,0.12515659565645562,2022-07-20 10:30:00,4297.6255,0.128535357228907,0.04116723427947167
2022-07-20 10:45:00,4301.2221,0.12150288015974976,2022-07-20 14:15:00,4281.1492,0.1208407557907913,0.0038922050056223135
2022-07-20 14:30:00,4284.2649,0.120431938708261,2022-07-21 11:30:00,4264.2916,0.11326949815016588,-0.06631877647540434
2022-07-21 13:15:00,4260.9418,0.11311556168255872,2022-07-21 15:00:00,4236.0578,0.11376968333607028,0.023008857882223527
2022-07-22 09:45:00,4268.9004,0.11638722092182324,2022-07-22 13:15:00,4236.9693,0.11372621468580026,0.007307395331423612
2022-07-22 13:30:00,4227.7279,0.11341374512313876,2022-07-25 09:45:00,4219.3715,0.11615725972657776,-0.04134224832496962
2022-07-25 10:00:00,4215.3202,0.11639958368791162,2022-07-25 14:15:00,4217.892,0.10917672333853998,-0.06374017114630945
2022-07-25 14:30:00,4212.6248,0.10925596406957239,2022-07-26 10:45:00,4247.3404,0.11414267693292664,0.06153758979321187
2022-07-26 11:00:00,4241.4454,0.11390450570788425,2022-07-26 14:30:00,4240.8319,0.1114055004282242,-0.02214042905498301
2022-07-26 14:45:00,4243.4279,0.1112807545862758,2022-07-27 13:30:00,4221.7665,0.10880996144383268,-0.02598552611897854
2022-07-27 13:45:00,4230.3283,0.10949136284321187,2022-07-28 10:30:00,4263.4275,0.11726464519571937,0.10582931863716862
2022-07-28 10:45:00,4262.6511,0.1182998490484957,2022-07-28 14:00:00,4236.8273,0.11886956425568866,0.027433341466494753
2022-07-28 14:15:00,4226.1113,0.11911001053940556,2022-07-29 11:15:00,4185.4263,0.11750550744009762,0.027381537893295838
2022-07-29 11:30:00,4179.6367,0.11640237890566184,2022-08-01 09:45:00,4138.6243,0.12031666699567312,0.02680512171373284
2022-08-01 10:00:00,4171.2757,0.12218365938250603,2022-08-01 11:15:00,4179.9188,0.1255231920884285,0.03923842260685453
2022-08-01 11:30:00,4193.5012,0.1261075372743353,2022-08-02 09:45:00,4106.6574,0.18023403616191136,0.45543116364928204
