OpenTime,OpenPoint,OpenHV,CloseTime,ClosePoint,CloseHV,ProfitRate
2022-02-15 09:45:00,4567.3712,0.11910631786821496,2022-02-15 10:00:00,4579.9273,0.11615793674346821,-0.02651481665719206
2022-02-15 10:15:00,4584.9027,0.11769061666296837,2022-02-15 11:00:00,4590.6315,0.11448513279516873,-0.026953451359632587
2022-02-15 11:15:00,4590.7763,0.11412619777701631,2022-02-15 13:30:00,4583.4496,0.11022737097240712,-0.03333891594224965
2022-02-15 13:45:00,4584.6039,0.11017681908952222,2022-02-15 14:15:00,4577.4046,0.10791697739092745,-0.019291238269149236
2022-02-15 14:30:00,4585.131,0.10602506794417665,2022-02-16 13:15:00,4626.3134,0.10623204428695622,0.02830424025469206
2022-02-16 13:30:00,4621.2809,0.10556070520140916,2022-02-17 09:45:00,4612.3462,0.10471023459766844,-0.02911192733336605
2022-02-17 10:00:00,4625.8763,0.10399198598991757,2022-02-17 11:15:00,4648.4325,0.105602003870086,0.036377448878985655
2022-02-17 11:30:00,4646.491,0.10560323280995053,2022-02-17 14:00:00,4637.4394,0.10823129324895073,0.02664124636519204
2022-02-17 14:15:00,4628.2983,0.10808965538127852,2022-02-17 14:30:00,4628.5343,0.1081479612893316,0.0006736120589809817
2022-02-17 14:45:00,4628.0363,0.10653420967717994,2022-02-17 15:00:00,4629.1649,0.1063492087143696,-0.0021291789320213427
2022-02-18 09:45:00,4605.4734,0.10947045257627058,2022-02-18 10:15:00,4624.0708,0.10855525408982739,0.0009025792444022368
2022-02-18 10:30:00,4619.0258,0.10572595898049168,2022-02-18 11:00:00,4620.4253,0.10379918596736896,-0.02308251277843897
2022-02-18 11:15:00,4615.8038,0.10321784461722427,2022-02-18 13:30:00,4631.8497,0.10255835598973088,0.0013581437785681147
2022-02-18 13:45:00,4636.4865,0.1016871402632601,2022-02-18 14:15:00,4635.8074,0.10053030383757089,-0.01140492377253748
2022-02-18 14:30:00,4637.6595,0.0997614451429645,2022-02-21 09:45:00,4630.9708,0.09848554481279959,-0.06935026496300246
2022-02-21 10:00:00,4627.0428,0.09911213669875268,2022-02-21 10:15:00,4630.5813,0.09815777487994515,-0.011923785400081236
