OpenTime,OpenPoint,OpenHV,CloseTime,ClosePoint,CloseHV,ProfitRate
2022-02-16 14:15:00,4607.409,0.10522652872981132,2022-02-25 14:30:00,4572.5391,0.17101797717696685,0.3214598843266893
2022-04-26 14:00:00,3815.0158,0.2266155114367466,2022-04-26 14:15:00,3786.1785,0.2301186303011035,0.02404879937164374
2022-05-24 15:00:00,3959.1541,0.14917079630515626,2022-05-27 15:00:00,4001.2988,0.15084564092843844,-0.01441519207915238
2022-06-27 15:00:00,4444.2639,0.14163630718491615,2022-06-28 11:30:00,4440.3333,0.14025898992004004,-0.03947503036216876
2022-06-30 13:30:00,4497.3371,0.15284326942304463,2022-07-07 13:45:00,4437.3461,0.13781753269679137,-0.22847954989190974
2022-07-08 11:00:00,4447.3679,0.13635394766314707,2022-07-19 11:15:00,4262.508,0.12654928389086315,0.24749604832705063
2022-08-03 10:30:00,4106.6271,0.19467310324993384,2022-08-12 10:45:00,4194.1895,0.09935631859664759,-0.5718436554686246
2022-09-02 11:30:00,4034.8977,0.10965608835663075,2022-09-09 09:45:00,4067.9111,0.0932142829123106,-0.2137974866558185
2022-10-19 10:15:00,3814.2152,0.16149980570716316,2022-10-21 15:00:00,3742.8929,0.13281482887058393,-0.11323637574308065
2022-11-01 10:15:00,3576.9691,0.18714561835273613,2022-11-04 10:30:00,3716.803,0.18659777971702696,0.3946940412040689
2022-11-21 14:15:00,3767.9916,0.15299306475051108,2022-11-30 14:30:00,3836.9242,0.2110940826638737,0.2101842483142104
2022-12-05 15:00:00,3946.8759,0.20723592428948562,2022-12-08 13:30:00,3955.0427,0.12200693683734525,-0.563553750409987
