ProfitRate,Time
1.0,2022-02-15 09:45:00
0.9962509131729865,2022-02-15 10:00:00
0.995161577583184,2022-02-15 10:15:00
0.994844568096414,2022-02-15 10:30:00
0.9953447682991038,2022-02-15 10:45:00
0.9939072893396532,2022-02-15 11:00:00
0.9938755862015329,2022-02-15 11:15:00
0.9930758263746987,2022-02-15 11:30:00
0.9959077179450619,2022-02-15 13:15:00
0.9954797255804388,2022-02-15 13:30:00
0.9952269981472055,2022-02-15 13:45:00
0.9949418669540149,2022-02-15 14:00:00
0.9968032440192292,2022-02-15 14:15:00
0.9951115925940067,2022-02-15 14:30:00
0.9921808695557741,2022-02-15 14:45:00
0.9918336676467198,2022-02-15 15:00:00
0.98831987397915,2022-02-16 09:45:00
0.9845327940063202,2022-02-16 10:00:00
0.9840561303184642,2022-02-16 10:15:00
0.9843389407018197,2022-02-16 10:30:00
0.9849533422639262,2022-02-16 10:45:00
0.9855118473401067,2022-02-16 11:00:00
0.9841053708969395,2022-02-16 11:15:00
0.9852664107528636,2022-02-16 11:30:00
0.9860949398638761,2022-02-16 13:15:00
0.9871967771745813,2022-02-16 13:30:00
0.986866784289396,2022-02-16 13:45:00
0.9871440772757861,2022-02-16 14:00:00
0.9902339509431597,2022-02-16 14:15:00
0.989763505274106,2022-02-16 14:30:00
0.9885365850710797,2022-02-16 14:45:00
0.9879174543115741,2022-02-16 15:00:00
0.989152979026535,2022-02-17 09:45:00
0.9861906404279118,2022-02-17 10:00:00
0.9852155061975255,2022-02-17 10:15:00
0.9864163063426944,2022-02-17 10:30:00
0.9849754556406538,2022-02-17 10:45:00
0.9822056785750192,2022-02-17 11:00:00
0.9812520884661181,2022-02-17 11:15:00
0.9816771688712316,2022-02-17 11:30:00
0.9836060026826808,2022-02-17 13:15:00
0.9848617797476149,2022-02-17 13:30:00
0.9826651551334386,2022-02-17 13:45:00
0.9836589653146649,2022-02-17 14:00:00
0.9856603572750994,2022-02-17 14:15:00
0.9856086864146272,2022-02-17 14:30:00
0.9857177206879966,2022-02-17 14:45:00
0.985470620123891,2022-02-17 15:00:00
0.9906577395767613,2022-02-18 09:45:00
0.9871849541810833,2022-02-18 10:00:00
0.9865859444049564,2022-02-18 10:15:00
0.987690518519712,2022-02-18 10:30:00
0.9866792090382318,2022-02-18 10:45:00
0.9852157474623365,2022-02-18 11:00:00
0.9862031330638912,2022-02-18 11:15:00
0.9862166357729722,2022-02-18 11:30:00
0.9827387267575212,2022-02-18 13:15:00
0.9817490937454113,2022-02-18 13:30:00
0.9797845463113227,2022-02-18 13:45:00
0.9804421403095358,2022-02-18 14:00:00
0.9794600660114483,2022-02-18 14:15:00
0.9780892915892235,2022-02-18 14:30:00
0.9764069842462545,2022-02-18 14:45:00
0.9752208713666337,2022-02-18 15:00:00
0.9795024897612464,2022-02-21 09:45:00
0.9803324032600887,2022-02-21 10:00:00
0.9795847838823766,2022-02-21 10:15:00
0.9809771919606405,2022-02-21 10:30:00
0.981012560473804,2022-02-21 10:45:00
0.9823044619707543,2022-02-21 11:00:00
0.9819663482812948,2022-02-21 11:15:00
0.9814298835753603,2022-02-21 11:30:00
0.9798709223374383,2022-02-21 13:15:00
0.9790910191555959,2022-02-21 13:30:00
0.9806733903771412,2022-02-21 13:45:00
0.982144796586061,2022-02-21 14:00:00
0.9825668735200319,2022-02-21 14:15:00
0.9812865925023168,2022-02-21 14:30:00
0.9798218839150652,2022-02-21 14:45:00
0.9787961125207478,2022-02-21 15:00:00
0.9896849875115534,2022-02-22 09:45:00
0.9953986503826945,2022-02-22 10:00:00
0.9944361083611202,2022-02-22 10:15:00
0.9939786773436888,2022-02-22 10:30:00
0.9938381936187922,2022-02-22 10:45:00
0.9918772449688509,2022-02-22 11:00:00
0.9922044078121124,2022-02-22 11:15:00
0.9937424875817101,2022-02-22 11:30:00
0.992748352288678,2022-02-22 13:15:00
0.9888154620391995,2022-02-22 13:30:00
0.9900692780780935,2022-02-22 13:45:00
0.9905761268860224,2022-02-22 14:00:00
0.9905348565320629,2022-02-22 14:15:00
0.9909047628018536,2022-02-22 14:30:00
0.987471448900082,2022-02-22 14:45:00
0.9867402089023116,2022-02-22 15:00:00
0.9837346277546575,2022-02-23 09:45:00
0.9845740606465289,2022-02-23 10:00:00
0.9826542039164099,2022-02-23 10:15:00
0.9835326604146415,2022-02-23 10:30:00
0.9821987031070122,2022-02-23 10:45:00
0.9810324011590721,2022-02-23 11:00:00
0.9813207483097008,2022-02-23 11:15:00
0.9810509640931204,2022-02-23 11:30:00
0.978280266228466,2022-02-23 13:15:00
0.978044205038958,2022-02-23 13:30:00
0.9782869628450966,2022-02-23 13:45:00
0.9784671825408752,2022-02-23 14:00:00
0.9774796388121199,2022-02-23 14:15:00
0.9772443628936176,2022-02-23 14:30:00
0.9765696405951645,2022-02-23 14:45:00
0.976074963487822,2022-02-23 15:00:00
0.9839677441778945,2022-02-24 09:45:00
0.9809138252372309,2022-02-24 10:00:00
0.9795341258935271,2022-02-24 10:15:00
0.9813227551133816,2022-02-24 10:30:00
0.980970953702886,2022-02-24 10:45:00
0.9833818665684882,2022-02-24 11:00:00
0.9861272612562968,2022-02-24 11:15:00
0.9890510651539541,2022-02-24 11:30:00
0.9962288347803709,2022-02-24 13:15:00
0.9943976700477145,2022-02-24 13:30:00
0.9967699301293759,2022-02-24 13:45:00
0.998422532960599,2022-02-24 14:00:00
1.0012707981501372,2022-02-24 14:15:00
1.0048111270395013,2022-02-24 14:30:00
0.9957230984397002,2022-02-24 14:45:00
0.9965198431271852,2022-02-24 15:00:00
0.9855151861336217,2022-02-25 09:45:00
0.9812366152466874,2022-02-25 10:00:00
0.9798017942410092,2022-02-25 10:15:00
0.9811152690632432,2022-02-25 10:30:00
0.9825286041816856,2022-02-25 10:45:00
0.9825549543865392,2022-02-25 11:00:00
0.9869931097922721,2022-02-25 11:15:00
0.9888161818709545,2022-02-25 11:30:00
0.9878204940966004,2022-02-25 13:15:00
0.9877400579599329,2022-02-25 13:30:00
0.9861078455649993,2022-02-25 13:45:00
0.9875680370567687,2022-02-25 14:00:00
0.988697226479347,2022-02-25 14:15:00
0.987489129375912,2022-02-25 14:30:00
0.9879598768399555,2022-02-25 14:45:00
0.9872979374684796,2022-02-25 15:00:00
0.9953991764106842,2022-02-28 09:45:00
0.9929409268926493,2022-02-28 10:00:00
0.9911060156699283,2022-02-28 10:15:00
0.9907113909097703,2022-02-28 10:30:00
0.9922031454738822,2022-02-28 10:45:00
0.9925061682395467,2022-02-28 11:00:00
0.9934588030755188,2022-02-28 11:15:00
0.9909195301576877,2022-02-28 11:30:00
0.9904734372959806,2022-02-28 13:15:00
0.9903493870814246,2022-02-28 13:30:00
0.9899223788681107,2022-02-28 13:45:00
0.9876605673769195,2022-02-28 14:00:00
0.9888156851509912,2022-02-28 14:15:00
0.9887514363799299,2022-02-28 14:30:00
0.9872712750920477,2022-02-28 14:45:00
0.9862838931994407,2022-02-28 15:00:00
0.9807090542794348,2022-03-01 09:45:00
0.9812210488034084,2022-03-01 10:00:00
0.9802306883497062,2022-03-01 10:15:00
0.9779954670512189,2022-03-01 10:30:00
0.9791217012946442,2022-03-01 10:45:00
0.9790919653146579,2022-03-01 11:00:00
0.9781362969937362,2022-03-01 11:15:00
0.9797049232665268,2022-03-01 11:30:00
0.9806609328899445,2022-03-01 13:15:00
0.9812123284040514,2022-03-01 13:30:00
0.9784599584172167,2022-03-01 13:45:00
0.9786932813362192,2022-03-01 14:00:00
0.9771928089056499,2022-03-01 14:15:00
0.9744940874049453,2022-03-01 14:30:00
0.9735090884007517,2022-03-01 14:45:00
0.9740371260252711,2022-03-01 15:00:00
0.9828373335829421,2022-03-02 09:45:00
0.981860689770514,2022-03-02 10:00:00
0.9828445207917085,2022-03-02 10:15:00
0.9813729585076933,2022-03-02 10:30:00
0.9810614533368697,2022-03-02 10:45:00
0.979183787290643,2022-03-02 11:00:00
0.9806809753965305,2022-03-02 11:15:00
0.9808340429628861,2022-03-02 11:30:00
0.9801538524554181,2022-03-02 13:15:00
0.9805379605415214,2022-03-02 13:30:00
0.9811143589523531,2022-03-02 13:45:00
0.9808701510991539,2022-03-02 14:00:00
0.9801634970438681,2022-03-02 14:15:00
0.9793164057518667,2022-03-02 14:30:00
0.9787132860313879,2022-03-02 14:45:00
0.9792491084342423,2022-03-02 15:00:00
0.9789688783653852,2022-03-03 09:45:00
0.9813659130176899,2022-03-03 10:00:00
0.980496417926684,2022-03-03 10:15:00
0.9813146828540978,2022-03-03 10:30:00
0.9820954863956395,2022-03-03 10:45:00
0.9823569428112557,2022-03-03 11:00:00
0.9821631918361605,2022-03-03 11:15:00
0.9820001145187635,2022-03-03 11:30:00
0.9830039464831891,2022-03-03 13:15:00
0.9846470707448189,2022-03-03 13:30:00
0.9856280907873433,2022-03-03 13:45:00
0.9840013129217275,2022-03-03 14:00:00
0.9834262677605002,2022-03-03 14:15:00
0.9824469545094094,2022-03-03 14:30:00
0.9817980349482441,2022-03-03 14:45:00
0.9813907693129957,2022-03-03 15:00:00
0.9907421210441442,2022-03-04 09:45:00
0.9902333573955954,2022-03-04 10:00:00
0.987423360505041,2022-03-04 10:15:00
0.9850116494169973,2022-03-04 10:30:00
0.9854773055511774,2022-03-04 10:45:00
0.9865538709312982,2022-03-04 11:00:00
0.9878970682680943,2022-03-04 11:15:00
0.9908519297199543,2022-03-04 11:30:00
0.9930852313907441,2022-03-04 13:15:00
0.9939998359895396,2022-03-04 13:30:00
0.9925320650596438,2022-03-04 13:45:00
0.9931201145871486,2022-03-04 14:00:00
0.9929914396281347,2022-03-04 14:15:00
0.9943916027788609,2022-03-04 14:30:00
0.9948425587541602,2022-03-04 14:45:00
0.9933059280491839,2022-03-04 15:00:00
1.0102164209516602,2022-03-07 09:45:00
1.0147575612221909,2022-03-07 10:00:00
1.0138084073213487,2022-03-07 10:15:00
1.0115317547649099,2022-03-07 10:30:00
1.0125671282346127,2022-03-07 10:45:00
1.0145654793176144,2022-03-07 11:00:00
1.0170997943861548,2022-03-07 11:15:00
1.0168354471392742,2022-03-07 11:30:00
1.0176263954503215,2022-03-07 13:15:00
1.018489440556402,2022-03-07 13:30:00
1.0208592948758388,2022-03-07 13:45:00
1.0227490636765957,2022-03-07 14:00:00
1.02292992679164,2022-03-07 14:15:00
1.0251845044550747,2022-03-07 14:30:00
1.0284942396481127,2022-03-07 14:45:00
1.025258694679702,2022-03-07 15:00:00
1.020726005523439,2022-03-08 09:45:00
1.0270503253414636,2022-03-08 10:00:00
1.0297323307176338,2022-03-08 10:15:00
