code,high,low,open,close,avg,vol,amount,time
300,4133.6001,4121.3487,4121.3487,4125.6915,4129.138086666668,36879605.0,53814101954.0,2020-01-02 09:45:00
300,4147.6088,4124.8637,4125.6915,4147.3056,4135.888753333334,20311689.0,30309431706.0,2020-01-02 10:00:00
300,4155.9467,4146.9988,4147.3056,4155.7554,4152.611546666667,17382506.0,25026836815.0,2020-01-02 10:15:00
300,4165.1341,4151.415,4155.7554,4163.1253,4157.612626666666,12193012.0,18616503206.0,2020-01-02 10:30:00
300,4171.9854,4161.8967,4163.1253,4171.576,4166.708653333333,12261738.0,17532902444.0,2020-01-02 10:45:00
300,4172.6555,4156.8952,4171.576,4162.8692,4160.857386666667,10038998.0,14648891492.699999,2020-01-02 11:00:00
300,4166.2694,4160.3084,4162.8692,4165.4259,4163.553180000001,7238213.0,10610044303.599998,2020-01-02 11:15:00
300,4168.1523,4153.8392,4165.4259,4154.6494,4161.23622,7273345.0,10617745122.2,2020-01-02 11:30:00
300,4158.5591,4147.9211,4154.6494,4148.1121,4154.915253333334,7543117.0,11857457449.6,2020-01-02 13:15:00
300,4153.6981,4147.4944,4148.1121,4149.9471,4150.79644,6342814.0,10366265888.2,2020-01-02 13:30:00
300,4154.7239,4148.0125,4149.9471,4154.5991,4150.748386666667,6590074.0,9677697836.599998,2020-01-02 13:45:00
300,4161.8938,4154.4514,4154.5991,4161.6685,4157.889859999999,6666936.0,10173439351.799997,2020-01-02 14:00:00
300,4162.6581,4151.7871,4161.6685,4152.2286,4157.270033333333,6622315.0,9872030084.0,2020-01-02 14:15:00
300,4157.438,4151.8922,4152.2286,4154.3309,4154.1423,6200176.0,9434361971.8,2020-01-02 14:30:00
300,4156.228,4150.4185,4154.3309,4150.8956,4153.77312,7793404.0,11987549811.699999,2020-01-02 14:45:00
300,4152.3087,4149.7965,4150.8956,4152.2408,4151.1537,10742043.0,15519750002.0,2020-01-02 15:00:00
300,4164.2989,4152.0732,4161.2185,4162.9766,4159.7499333333335,22223884.0,36941842294.0,2020-01-03 09:45:00
300,4163.372,4152.0769,4162.9766,4152.0769,4156.80628,14826355.0,21676758520.0,2020-01-03 10:00:00
300,4161.7473,4151.3784,4152.0769,4160.0942,4158.02492,11443551.0,16674421423.400002,2020-01-03 10:15:00
300,4163.4113,4156.0037,4160.0942,4161.6136,4158.755733333333,10574192.0,14771493881.700003,2020-01-03 10:30:00
300,4161.9484,4148.4735,4161.6136,4148.5617,4153.935613333333,8951687.0,13699963470.8,2020-01-03 10:45:00
300,4149.7251,4141.3016,4148.5617,4149.3736,4145.914286666667,8570995.0,12426279202.999998,2020-01-03 11:00:00
300,4151.4253,4143.3977,4149.3736,4143.5779,4147.29688,6332094.0,9961472700.3,2020-01-03 11:15:00
300,4143.9264,4134.4959,4143.5779,4135.457,4140.848946666667,6759630.0,10751098144.3,2020-01-03 11:30:00
300,4137.1019,4132.1706,4135.457,4132.2908,4134.419019999999,7273255.0,10956006246.300001,2020-01-03 13:15:00
300,4139.8467,4131.864,4132.2908,4137.4936,4136.973453333334,5302407.0,8126432143.9,2020-01-03 13:30:00
300,4149.5374,4136.6056,4137.4936,4148.3428,4144.568213333334,6907285.0,9137791039.8,2020-01-03 13:45:00
300,4149.2677,4143.6691,4148.3428,4147.477,4146.08612,5394322.0,7622929446.1,2020-01-03 14:00:00
300,4150.6388,4144.5526,4147.477,4149.4098,4146.970646666667,5595481.0,8484084479.8,2020-01-03 14:15:00
