code,high,low,open,close,avg,vol,amount,time
16,3086.8485,3073.9313,3073.9313,3078.6234,3082.7880066666667,11609822.0,21989148515.0,2020-01-02 09:45:00
16,3090.3875,3077.6323,3078.6234,3090.1131,3083.3391733333333,5651910.0,10669482373.0,2020-01-02 10:00:00
16,3098.5846,3090.1131,3090.1131,3096.91,3095.3884200000007,4693986.0,9074596503.0,2020-01-02 10:15:00
16,3103.3695,3094.7378,3096.91,3101.4038,3098.572553333333,3391129.0,6517940484.0,2020-01-02 10:30:00
16,3107.2448,3100.4492,3101.4038,3106.7094,3103.747659999999,3337706.0,5843675506.0,2020-01-02 10:45:00
16,3107.5172,3096.3669,3106.7094,3101.5393,3099.525473333333,2640219.0,4885845974.0,2020-01-02 11:00:00
16,3103.9081,3099.0833,3101.5393,3102.7393,3101.7019933333336,2031442.0,3385376617.0,2020-01-02 11:15:00
16,3104.1111,3092.5724,3102.7393,3093.3177,3098.5119399999994,1846585.0,3401531795.0,2020-01-02 11:30:00
16,3095.4927,3086.0067,3093.3177,3086.3657,3092.0831333333335,1947083.0,4011326842.0,2020-01-02 13:15:00
16,3090.5973,3085.9684,3086.3657,3087.1207,3088.304946666666,1603851.0,3312366648.0,2020-01-02 13:30:00
16,3093.3241,3086.1864,3087.1207,3092.8438,3088.7257,1724685.0,2945464972.0,2020-01-02 13:45:00
16,3098.3806,3092.1226,3092.8438,3098.0787,3094.829873333333,1853144.0,3422166685.0,2020-01-02 14:00:00
16,3098.9625,3090.4266,3098.0787,3091.286,3094.7079399999993,1844163.0,3472918815.0,2020-01-02 14:15:00
16,3094.3453,3090.8319,3091.286,3091.884,3092.317473333333,1566912.0,3123131693.0,2020-01-02 14:30:00
16,3093.117,3088.175,3091.884,3088.7799,3091.0999600000005,1916802.0,4007159270.0,2020-01-02 14:45:00
16,3091.2681,3088.1223,3088.7799,3090.8331,3089.973213333333,2372905.0,4701808289.0,2020-01-02 15:00:00
16,3097.4088,3087.8592,3097.2518,3095.6828,3093.6775066666673,5626810.0,12080560895.0,2020-01-03 09:45:00
16,3095.8046,3085.9021,3095.6828,3086.2861,3089.496273333333,3582902.0,6539568748.0,2020-01-03 10:00:00
16,3092.7504,3085.7887,3086.2861,3091.9369,3089.86768,2640425.0,5221338706.0,2020-01-03 10:15:00
16,3095.5237,3088.9027,3091.9369,3094.7273,3091.5849133333336,3053750.0,4944272703.0,2020-01-03 10:30:00
16,3095.0807,3085.8597,3094.7273,3085.9267,3089.296906666667,2468321.0,4839858721.0,2020-01-03 10:45:00
16,3085.9267,3079.6465,3085.9267,3085.7028,3083.2460800000003,2272892.0,4328318729.0,2020-01-03 11:00:00
16,3086.4413,3079.8289,3085.7028,3079.6621,3083.1337933333334,1828831.0,3455611679.0,2020-01-03 11:15:00
16,3080.797,3073.3873,3079.6621,3073.9733,3078.0297733333337,2193276.0,4286533132.0,2020-01-03 11:30:00
16,3076.6914,3072.7441,3073.9733,3072.7198,3074.552153333333,2126666.0,4049585102.0,2020-01-03 13:15:00
16,3077.1226,3072.1137,3072.7198,3075.9217,3075.3502200000003,1289226.0,2708676056.0,2020-01-03 13:30:00
16,3085.6734,3075.521,3075.9217,3084.0379,3081.9062399999993,1442287.0,2957968306.0,2020-01-03 13:45:00
16,3085.1188,3079.8367,3084.0379,3082.5524,3082.1580999999996,1445100.0,2565704669.0,2020-01-03 14:00:00
16,3082.9564,3079.4465,3082.5524,3082.3255,3081.2303733333333,1450462.0,2878525106.0,2020-01-03 14:15:00
16,3085.6154,3080.4072,3082.3255,3085.2465,3083.1394666666674,1539004.0,3041070350.0,2020-01-03 14:30:00
16,3085.5306,3075.9623,3085.2465,3076.3243,3079.8366466666657,2090572.0,3830691324.0,2020-01-03 14:45:00
16,3077.8647,3075.4645,3076.3243,3078.2793,3077.21502,2129824.0,4607433224.0,2020-01-03 15:00:00
16,3080.3097,3059.0619,3062.2801,3077.2915,3073.0606800000005,6887322.0,11404298029.0,2020-01-06 09:45:00
16,3080.7242,3074.9444,3077.2915,3074.7644,3078.556813333334,4039297.0,6564234196.0,2020-01-06 10:00:00
16,3086.167,3072.9254,3074.7644,3085.3551,3081.3141866666674,3157165.0,5533122190.0,2020-01-06 10:15:00
16,3088.2518,3082.4491,3085.3551,3083.0364,3085.1917000000003,4138688.0,5420085206.0,2020-01-06 10:30:00
16,3085.2904,3079.868,3083.0364,3079.941,3082.2135133333336,2742484.0,4353146099.0,2020-01-06 10:45:00
16,3082.5751,3075.9441,3079.941,3079.1615,3079.4489533333335,1995039.0,3298836633.0,2020-01-06 11:00:00
16,3081.7681,3076.8375,3079.1615,3079.105,3079.0515466666666,1740368.0,3211112045.0,2020-01-06 11:15:00
16,3085.6063,3078.3622,3079.105,3086.1353,3081.591533333333,1863329.0,3071176983.0,2020-01-06 11:30:00
16,3090.8065,3084.5507,3086.1353,3085.2409,3087.33564,2777477.0,4552021833.0,2020-01-06 13:15:00
16,3086.0189,3081.4288,3085.2409,3081.5081,3084.4362066666663,2016996.0,3464248083.0,2020-01-06 13:30:00
16,3081.5768,3072.4355,3081.5081,3072.7206,3074.9769866666675,2444096.0,3961998690.0,2020-01-06 13:45:00
16,3073.016,3069.4116,3072.7206,3072.3488,3071.3193333333334,1904759.0,3265288165.0,2020-01-06 14:00:00
