code,high,low,open,close,avg,vol,amount,time
16,3631.6679,3608.3417,3632.6913,3628.5635,3618.5925,7638287.0,19526839400.0,2021-01-04 09:45:00
16,3630.1749,3616.2765,3628.5635,3621.8382,3623.9177666666674,4103076.0,11785216720.0,2021-01-04 10:00:00
16,3628.4585,3618.9875,3621.8382,3619.582,3623.2497733333335,3208864.0,9241140688.0,2021-01-04 10:15:00
16,3624.2081,3617.5557,3619.582,3623.9917,3621.0125399999993,2785381.0,6660256719.0,2021-01-04 10:30:00
16,3627.7509,3620.2279,3623.9917,3624.9554,3623.7697466666664,2748421.0,7395963243.0,2021-01-04 10:45:00
16,3626.5164,3618.6508,3624.9554,3624.2336,3622.3392533333335,1967248.0,5415330826.0,2021-01-04 11:00:00
16,3637.1875,3622.3969,3624.2336,3637.262,3630.8732,1754369.0,5038068490.0,2021-01-04 11:15:00
16,3653.6662,3635.0933,3637.262,3654.2209,3642.491246666667,1994804.0,5174493977.0,2021-01-04 11:30:00
16,3658.8909,3644.4667,3654.2209,3645.0051,3653.3788199999995,3207664.0,7749804827.0,2021-01-04 13:15:00
16,3648.2079,3638.421,3645.0051,3640.1861,3644.4182666666666,2109215.0,5214564644.0,2021-01-04 13:30:00
16,3643.362,3634.0013,3640.1861,3640.9065,3638.3265266666663,1748123.0,4901306140.0,2021-01-04 13:45:00
16,3645.0096,3636.1351,3640.9065,3642.6409,3640.7889266666666,1698033.0,4751572980.0,2021-01-04 14:00:00
16,3648.3803,3640.532,3642.6409,3648.298,3644.7342799999997,1727466.0,4870452110.0,2021-01-04 14:15:00
16,3654.0459,3647.707,3648.298,3651.626,3651.47012,2024435.0,6103009866.0,2021-01-04 14:30:00
16,3656.0491,3649.9929,3651.626,3650.0498,3651.9538599999996,2187567.0,6071390211.0,2021-01-04 14:45:00
16,3650.0842,3644.1297,3650.0498,3643.3592,3646.737693333334,2635044.0,7079849563.0,2021-01-04 15:00:00
