code,high,low,open,close,avg,vol,amount,time
905,7392.0911,7371.2844,7387.8055,7371.0758,7378.077433333335,35784287,40037028063.8,2022-01-04 09:45:00
905,7371.7833,7337.0434,7371.0758,7339.8958,7353.510853333332,22787711,22867709887.199997,2022-01-04 10:00:00
905,7343.374,7319.0941,7339.8958,7325.2462,7328.729653333332,20241015,21413149596.600002,2022-01-04 10:15:00
905,7338.5924,7318.0831,7325.2462,7331.4956,7329.375719999999,14324054,14707242398.3,2022-01-04 10:30:00
905,7331.4956,7317.522,7331.4956,7323.6152,7323.10866,11372792,12539800777.199999,2022-01-04 10:45:00
905,7336.351,7319.6687,7323.6152,7336.6917,7326.966799999999,9618802,10633341547.099998,2022-01-04 11:00:00
905,7337.0657,7326.8054,7336.6917,7331.6294,7330.80632,8877463,9582559119.4,2022-01-04 11:15:00
905,7352.6529,7331.4373,7331.6294,7345.1406,7343.896353333333,7607591,8442402525.7,2022-01-04 11:30:00
905,7351.6223,7333.5462,7345.1406,7350.7459,7342.177233333333,9340949,10402031454.800001,2022-01-04 13:15:00
905,7364.4291,7350.7402,7350.7459,7357.6593,7358.848853333332,8502949,9317657153.0,2022-01-04 13:30:00
905,7364.9812,7356.4657,7357.6593,7364.1481,7360.716480000001,8915593,9910771093.9,2022-01-04 13:45:00
905,7368.0489,7361.8927,7364.1481,7364.4592,7365.196973333333,7034006,8237432257.4,2022-01-04 14:00:00
905,7365.6721,7351.989,7364.4592,7353.3547,7358.035013333332,7508748,8653371552.2,2022-01-04 14:15:00
905,7353.6371,7346.0032,7353.3547,7347.1627,7349.971486666666,7740234,8910638871.599998,2022-01-04 14:30:00
905,7352.9311,7346.2359,7347.1627,7346.849,7349.284666666668,8514852,9951710530.900002,2022-01-04 14:45:00
905,7352.9396,7344.4679,7346.849,7354.4562,7350.962826666667,12598790,13518283148.7,2022-01-04 15:00:00
905,7346.2621,7307.5966,7343.8995,7321.2729,7320.937980000001,38389645,36318333036.59999,2022-01-05 09:45:00
905,7321.3431,7282.7774,7321.2729,7282.7653,7302.46474,19956490,21401659105.600002,2022-01-05 10:00:00
905,7286.0857,7259.5864,7282.7653,7269.6438,7273.254193333335,17097293,17860488403.3,2022-01-05 10:15:00
905,7272.6276,7241.235,7269.6438,7240.883,7259.254913333333,14467516,14626036040.500002,2022-01-05 10:30:00
905,7263.5988,7236.7256,7240.883,7262.2475,7254.049506666666,11549657,12556445448.1,2022-01-05 10:45:00
905,7268.2054,7250.6499,7262.2475,7262.38,7261.1233533333325,9721918,10692356084.699999,2022-01-05 11:00:00
905,7262.4598,7243.6731,7262.38,7244.7215,7252.18212,7877684,8917967158.7,2022-01-05 11:15:00
905,7244.7215,7229.1957,7244.7215,7232.0628,7234.745930000001,7088406,8563605022.2,2022-01-05 11:30:00
905,7232.0628,7213.8701,7232.0628,7227.3688,7222.302820000001,9051700,10432395734.000002,2022-01-05 13:15:00
905,7227.8811,7200.9917,7227.3688,7201.5949,7212.198260000001,9743875,10811483498.1,2022-01-05 13:30:00
905,7217.5797,7200.816,7201.5949,7216.7643,7209.865873333332,8426001,9872837475.500002,2022-01-05 13:45:00
905,7216.7643,7204.3068,7216.7643,7203.9057,7210.538666666666,6718167,8060035093.999999,2022-01-05 14:00:00
