OpenTime,OpenPoint,OpenHV,CloseTime,ClosePoint,CloseHV,ProfitRate
2021-06-23 13:15:00,5161.911,0.10090539413755438,2021-06-23 14:45:00,5140.1852,0.10273235223038366,0.03216349212659327
2021-06-23 15:00:00,5147.3938,0.10274638799871866,2021-06-24 13:30:00,5141.951,0.10072546577673626,-0.04204180841510997
2021-06-24 13:45:00,5146.7731,0.1006875341450565,2021-06-25 10:30:00,5202.1912875,0.10415999920499526,0.10077632673644743
2021-06-25 10:45:00,5201.6363,0.10410704194190819,2021-06-25 13:45:00,5237.8675,0.10769285991490544,0.07080532695489582
2021-06-25 14:00:00,5243.5375,0.10777338333802365,2021-06-28 11:00:00,5248.2814,0.09688237501775003,-0.18705095445217912
2021-06-28 11:15:00,5247.7211,0.09419055098965712,2021-06-28 15:00:00,5251.7604,0.09441844239645932,0.0031308955476051455
2021-06-29 09:45:00,5230.2618,0.09531370753529872,2021-06-29 11:15:00,5192.7056,0.0983013191846076,0.11953890979066213
2021-06-29 11:30:00,5185.6523,0.09827702107956769,2021-06-29 15:00:00,5190.5445,0.0941601774680644,-0.04185620299640777
2021-06-30 09:45:00,5210.7002,0.09465040138938073,2021-06-30 13:45:00,5220.4109,0.09047077209010396,-0.03957030941721471
2021-06-30 14:00:00,5211.2277,0.09004529928691953,2021-07-01 11:15:00,5202.5096,0.09288887959618285,0.0009187130799991255
2021-07-01 11:30:00,5212.5178,0.09261735803570312,2021-07-01 14:30:00,5233.7764,0.09799407972402195,0.06247195052040813
2021-07-01 14:45:00,5210.0593,0.09959610250955879,2021-07-02 10:00:00,5125.0798,0.14012319703733025,0.38626118582096886
2021-07-02 10:15:00,5130.3817,0.14092755629126832,2021-07-02 14:15:00,5099.499,0.13698437473807148,-0.02376142893736281
2021-07-02 14:30:00,5091.4158,0.13709183757803872,2021-07-05 13:30:00,5054.6715,0.13942265705070586,-0.004202051241359397
2021-07-05 13:45:00,5054.4014,0.13942840692196828,2021-07-06 11:15:00,5044.4335,0.13971236153019514,-0.008315372935435404
2021-07-06 11:30:00,5055.6526,0.13968513853013398,2021-07-06 15:00:00,5083.1043,0.14771169887948,0.061418236299441244
2021-07-07 09:45:00,5073.9128,0.14722780080781409,2021-07-07 11:15:00,5134.9354,0.1489992694097451,0.04384944334189292
2021-07-07 11:30:00,5128.1285,0.14898165969312382,2021-07-08 10:15:00,5125.0605,0.1473613493507953,-0.025438645719054482
2021-07-08 10:30:00,5116.4566,0.14734845495641297,2021-07-08 14:45:00,5081.445,0.1421848631158622,-0.025910577211838585
2021-07-08 15:00:00,5088.2566,0.14194742306637573,2021-07-09 14:00:00,5063.332,0.1161655070760292,-0.20261341360962934
2021-07-09 14:15:00,5073.8203,0.11635340854605325,2021-07-12 10:15:00,5146.2104,0.12561290787458712,0.11307093727872627
2021-07-12 10:30:00,5153.6614,0.1293665873724659,2021-07-12 13:45:00,5110.6079,0.1315582818854584,0.03607783931865375
2021-07-12 14:00:00,5127.4298,0.13130883694430098,2021-07-13 11:15:00,5128.7283,0.126040899287232,-0.06271167734508577
2021-07-13 11:30:00,5130.1317,0.12609094008319313,2021-07-14 10:15:00,5093.372,0.12296429276518839,-0.025296484459916224
2021-07-14 10:30:00,5084.0132,0.12354156749852119,2021-07-14 14:00:00,5107.0317,0.122693775788079,-8.194821878434841e-05
2021-07-14 14:15:00,5088.033,0.12593711671871927,2021-07-15 11:15:00,5106.8732,0.12532720026103947,-0.014486825347532865
2021-07-15 11:30:00,5106.0129,0.12515014355468113,2021-07-15 14:45:00,5146.3344,0.12834386480468754,0.044476154395209
2021-07-15 15:00:00,5151.4626,0.12834733081430832,2021-07-16 13:45:00,5126.7448,0.11146542311641733,-0.14558410231729882
2021-07-16 14:00:00,5110.2958,0.1123736917772053,2021-07-19 10:45:00,5054.3423,0.10314255017478165,-0.06962438966970717
2021-07-19 11:00:00,5070.81900625,0.10330486830622976,2021-07-19 14:15:00,5117.6223,0.10921382401548554,0.11708414619134504
2021-07-19 14:30:00,5112.5794,0.10932840540090928,2021-07-20 11:15:00,5084.72,0.1107630596988828,0.011438533073669573
2021-07-20 11:30:00,5087.18,0.11088888546229046,2021-07-21 09:45:00,5149.7489,0.10975320674199504,0.047081909139369695
2021-07-21 10:00:00,5153.7817,0.11180590278887528,2021-07-21 14:15:00,5156.0602,0.1053157609805942,-0.059698798462163735
2021-07-21 14:30:00,5147.4158,0.10497885028053563,2021-07-22 11:30:00,5152.165,0.10355794946461473,-0.030630806996679444
2021-07-22 13:15:00,5143.3236,0.10197624374968153,2021-07-23 09:45:00,5107.0043,0.1056732521466754,0.04699444464390977
2021-07-23 10:00:00,5108.4103,0.10652453112287477,2021-07-23 14:15:00,5090.4444,0.10474168972649552,-0.009384917899890688
2021-07-23 14:30:00,5085.4573,0.10452252123386883,2021-07-26 09:45:00,5010.4176,0.13202674183930785,0.2576081608257751
2021-07-26 10:00:00,5000.838,0.1340983133322299,2021-07-26 11:15:00,4932.8139,0.13395186595444258,0.07409211413421493
2021-07-26 11:30:00,4942.022,0.13549426585448263,2021-07-26 13:30:00,4863.219,0.14302639760986202,0.1420553792323696
2021-07-26 13:45:00,4900.5354,0.14220765866498916,2021-07-27 10:15:00,4899.4202,0.150562866547868,0.035889840093833766
2021-07-27 10:30:00,4863.2873,0.1529354197240225,2021-07-27 14:30:00,4804.96710625,0.16424238255264523,0.11431717533600665
2021-07-27 14:45:00,4777.855403124999,0.1719852406598086,2021-07-28 09:45:00,4674.52,0.18814410445547156,0.19663811946701365
2021-07-28 10:00:00,4715.6935,0.18682330752510745,2021-07-28 13:15:00,4759.1563,0.20334107019099995,0.10080492103440276
2021-07-28 13:30:00,4734.6283,0.20329848521138177,2021-07-29 09:45:00,4832.3143,0.22979727397285105,0.1685858826484569
2021-07-29 10:00:00,4820.1664,0.22968353675796283,2021-07-29 14:15:00,4854.8172,0.23124945494481605,0.016994277776842315
2021-07-29 14:30:00,4846.7387,0.23126906128041463,2021-07-30 13:15:00,4778.2812,0.24466508548199908,0.061728844928884676
2021-07-30 13:30:00,4772.1289,0.24513610441084835,2021-08-02 10:30:00,4830.1329,0.23777118075011483,-0.09580198326825862
2021-08-02 10:45:00,4864.874582352942,0.24755277617239754,2021-08-02 15:00:00,4933.736,0.2411029669317225,0.009531948169078751
2021-08-03 09:45:00,4912.1258,0.24410067801842383,2021-08-03 14:00:00,4935.168,0.24092798213139321,-0.00876472781375401
2021-08-03 14:15:00,4934.1341,0.24086443615606368,2021-08-04 13:15:00,4958.6108,0.20192938852367706,-0.20302185411683887
2021-08-04 13:30:00,4962.7821,0.20188730388766904,2021-08-05 10:45:00,4968.0981,0.18219418764983392,-0.11430558437953353
2021-08-05 11:00:00,4966.0608,0.18274289619114636,2021-08-06 09:45:00,4918.806,0.1704996973374112,-0.06801234550805627
2021-08-06 10:00:00,4913.8937,0.1697017572006592,2021-08-06 14:45:00,4918.2017,0.1617858054696752,-0.04767919625539648
2021-08-06 15:00:00,4921.5647,0.16164744519026228,2021-08-09 13:45:00,5000.7506,0.1262552181686259,-0.243604007809025
2021-08-09 14:00:00,4988.645,0.12563979902242509,2021-08-10 13:15:00,4974.1947,0.11737509667357589,-0.0778020408020949
2021-08-10 13:30:00,4981.4772,0.11775960115210118,2021-08-10 14:45:00,5034.7009,0.12233517358053632,0.08688227902277446
2021-08-10 15:00:00,5043.148,0.12374291323614253,2021-08-11 14:00:00,5025.42,0.12087969005127672,-0.03258190295108681
2021-08-11 14:15:00,5011.0619,0.12101579835959644,2021-08-12 13:30:00,4983.899,0.1048779924936983,-0.1448606128727622
2021-08-12 13:45:00,4973.3275,0.10368314135748499,2021-08-13 11:15:00,4944.3328,0.10775782600766771,0.04791899247269833
2021-08-13 11:30:00,4941.449,0.10840326054839214,2021-08-16 10:30:00,4943.8275,0.10655622835431952,-0.06310715765122067
2021-08-16 10:45:00,4960.8718,0.1063688247925251,2021-08-17 09:45:00,4958.7391,0.10568870911975398,-0.022697209834380755
2021-08-17 10:00:00,4964.1638,0.10746776529063208,2021-08-17 13:15:00,4885.7858,0.11224674612619609,0.15959650101991052
2021-08-17 13:30:00,4880.7102,0.11596377065612672,2021-08-18 11:15:00,4854.2673,0.11095037343472697,-0.05641973013836283
2021-08-18 11:30:00,4870.5796,0.11227724827860486,2021-08-18 13:30:00,4888.9691,0.11944221294576235,0.08270243707605385
2021-08-18 13:45:00,4874.6797,0.12125040656857222,2021-08-19 11:30:00,4858.4471,0.12257689766552622,-0.0021298047112635102
2021-08-19 13:15:00,4864.288,0.12278712056663897,2021-08-20 09:45:00,4796.9493,0.14297934789006786,0.19976513630037604
2021-08-20 10:00:00,4821.6006,0.14168601306951972,2021-08-20 13:15:00,4742.0863,0.14643186218840393,0.1335156732762587
2021-08-20 13:30:00,4733.0773,0.14727258553843725,2021-08-23 10:00:00,4797.021,0.15416775879985586,0.04963627559356858
2021-08-23 10:15:00,4815.3602,0.15545569212487406,2021-08-23 14:45:00,4836.1783,0.15529716737049237,0.004834023838797939
2021-08-23 15:00:00,4835.8782,0.15530861894721457,2021-08-24 11:30:00,4887.7151,0.15633241097198755,0.021320125629263494
2021-08-24 13:15:00,4892.5433,0.15294905655499608,2021-08-25 10:15:00,4889.2799,0.146570159456233,-0.06448028421962805
2021-08-25 10:30:00,4875.1396,0.14667036372460807,2021-08-25 14:30:00,4893.3295,0.13791286054666094,-0.06646188795916773
2021-08-25 14:45:00,4891.9123,0.13775801808217658,2021-08-26 11:00:00,4841.9838,0.14545672214160096,0.07239623293423546
2021-08-26 11:15:00,4823.0752,0.14507401394822797,2021-08-27 10:15:00,4854.0744,0.12944711069200665,-0.1416396127985957
